"tract","offense","lat","long","female_pop","male_pop","total_pop"
10602,"THEFT F/AUTO","38.9051319834","-76.9961723646",1777,1749,3526
10602,"THEFT/OTHER","38.9013214818","-76.9973138813",1777,1749,3526
10602,"THEFT/OTHER","38.9025105817","-77.0028129781",1777,1749,3526
10602,"THEFT/OTHER","38.9072309826","-77.0014181115",1777,1749,3526
10602,"ASSAULT W/DANGEROUS WEAPON","38.9046816107","-77.0020406241",1777,1749,3526
10602,"THEFT/OTHER","38.9072309826","-77.0014181115",1777,1749,3526
10602,"THEFT F/AUTO","38.9025105847","-76.9973138365",1777,1749,3526
10602,"THEFT F/AUTO","38.9046816107","-77.0020406241",1777,1749,3526
10602,"MOTOR VEHICLE THEFT","38.9013214788","-77.0028129312",1777,1749,3526
10602,"THEFT F/AUTO","38.9013215052","-77.0013142383",1777,1749,3526
10602,"THEFT F/AUTO","38.9037267124","-76.9973137907",1777,1749,3526
10602,"THEFT/OTHER","38.9002044689","-77.0013142178",1777,1749,3526
10602,"THEFT F/AUTO","38.9013214788","-77.0028129312",1777,1749,3526
10602,"THEFT/OTHER","38.9001954371","-76.9973139237",1777,1749,3526
10602,"THEFT/OTHER","38.905645494","-77.0025594614",1777,1749,3526
10602,"MOTOR VEHICLE THEFT","38.9046816107","-77.0020406241",1777,1749,3526
10602,"MOTOR VEHICLE THEFT","38.9001953841","-76.9955731618",1777,1749,3526
10602,"THEFT F/AUTO","38.9025106111","-76.9989854833",1777,1749,3526
10602,"THEFT/OTHER","38.9031141738","-77.0005764348",1777,1749,3526
10602,"THEFT F/AUTO","38.9013214788","-77.0028129312",1777,1749,3526
10602,"THEFT/OTHER","38.9002044689","-77.0013142178",1777,1749,3526
10602,"THEFT/OTHER","38.9025105398","-76.9957920615",1777,1749,3526
10602,"BURGLARY","38.9002044763","-77.0000461129",1777,1749,3526
10602,"THEFT/OTHER","38.9025105817","-77.0028129781",1777,1749,3526
10602,"THEFT/OTHER","38.9046816275","-76.9995157841",1777,1749,3526
10602,"THEFT/OTHER","38.9001954371","-76.9973139237",1777,1749,3526
10602,"THEFT/OTHER","38.9001954371","-76.9973139237",1777,1749,3526
10602,"THEFT F/AUTO","38.9042401112","-76.9949734091",1777,1749,3526
10602,"THEFT/OTHER","38.905645494","-77.0025594614",1777,1749,3526
10602,"THEFT F/AUTO","38.9018439634","-77.0028129518",1777,1749,3526
10602,"THEFT F/AUTO","38.9046816271","-77.0005764475",1777,1749,3526
10602,"THEFT/OTHER","38.9069247074","-76.9999654121",1777,1749,3526
10602,"THEFT/OTHER","38.9001954371","-76.9973139237",1777,1749,3526
10602,"THEFT F/AUTO","38.9059427871","-76.9984435643",1777,1749,3526
10602,"THEFT/OTHER","38.9072309826","-77.0014181115",1777,1749,3526
10602,"THEFT/OTHER","38.9002044719","-76.9989855161",1777,1749,3526
10602,"MOTOR VEHICLE THEFT","38.9007629931","-77.0005764158",1777,1749,3526
10602,"THEFT/OTHER","38.9032582003","-76.9949619496",1777,1749,3526
10602,"THEFT/OTHER","38.9013215052","-77.0013142383",1777,1749,3526
10602,"THEFT F/AUTO","38.9031141574","-77.0020405792",1777,1749,3526
10602,"THEFT/OTHER","38.9001954371","-76.9973139237",1777,1749,3526
10602,"MOTOR VEHICLE THEFT","38.9019160539","-76.9984551807",1777,1749,3526
10602,"THEFT/OTHER","38.9046816213","-77.0013027713",1777,1749,3526
10602,"THEFT/OTHER","38.9056364925","-76.997774883",1777,1749,3526
10602,"THEFT F/AUTO","38.9031141574","-77.0020405792",1777,1749,3526
10602,"THEFT/OTHER","38.9046816107","-77.0020406241",1777,1749,3526
10603,"MOTOR VEHICLE THEFT","38.9031138229","-77.0090730838",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.8989069899","-77.0081272514",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"ROBBERY","38.9042040374","-77.0058912537",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.901042079","-77.0063867121",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8989069899","-77.0081272514",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT/OTHER","38.9031138229","-77.0090730838",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8989069899","-77.0081272514",871,402,1273
10603,"THEFT/OTHER","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT F/AUTO","38.9031138229","-77.0090730838",871,402,1273
10603,"THEFT/OTHER","38.9025105195","-77.004738254",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9046813889","-77.0074822882",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.9031138229","-77.0090730838",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"BURGLARY","38.9013571938","-77.0090728604",871,402,1273
10603,"THEFT F/AUTO","38.8978890845","-77.007539215",871,402,1273
10603,"ASSAULT W/DANGEROUS WEAPON","38.9037265037","-77.007482188",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"BURGLARY","38.9031230351","-77.0058911645",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9051587188","-77.0090733439",871,402,1273
10603,"THEFT F/AUTO","38.9037265037","-77.007482188",871,402,1273
10603,"ROBBERY","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"ASSAULT W/DANGEROUS WEAPON","38.8971953825","-77.0083921944",871,402,1273
10603,"HOMICIDE","38.8978890845","-77.007539215",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.902510376","-77.0074820605",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9001143388","-77.0035506891",871,402,1273
10603,"THEFT F/AUTO","38.9025105195","-77.004738254",871,402,1273
10603,"BURGLARY","38.9042040374","-77.0058912537",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT F/AUTO","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9031138229","-77.0090730838",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"BURGLARY","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.905636274","-77.0074823884",871,402,1273
10603,"ASSAULT W/DANGEROUS WEAPON","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.902510376","-77.0074820605",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9031230351","-77.0058911645",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9013571938","-77.0090728604",871,402,1273
10603,"THEFT/OTHER","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT/OTHER","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT F/AUTO","38.9037265037","-77.007482188",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.901042079","-77.0063867121",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"BURGLARY","38.9042040374","-77.0058912537",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"BURGLARY","38.9042040374","-77.0058912537",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051587188","-77.0090733439",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9046813889","-77.0074822882",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT F/AUTO","38.902510376","-77.0074820605",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT/OTHER","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.8989069899","-77.0081272514",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.902510376","-77.0074820605",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT/OTHER","38.9001143388","-77.0035506891",871,402,1273
10603,"THEFT F/AUTO","38.902510376","-77.0074820605",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"ASSAULT W/DANGEROUS WEAPON","38.9025105195","-77.004738254",871,402,1273
10603,"THEFT/OTHER","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT F/AUTO","38.902510376","-77.0074820605",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8978890845","-77.007539215",871,402,1273
10603,"ASSAULT W/DANGEROUS WEAPON","38.9031138229","-77.0090730838",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT/OTHER","38.9025105195","-77.004738254",871,402,1273
10603,"ROBBERY","38.9051589226","-77.0058913326",871,402,1273
10603,"BURGLARY","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9031230351","-77.0058911645",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.8981234923","-77.0035160063",871,402,1273
10603,"THEFT F/AUTO","38.8989069899","-77.0081272514",871,402,1273
10603,"ROBBERY","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.9013571938","-77.0090728604",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9025105195","-77.004738254",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9031230351","-77.0058911645",871,402,1273
10603,"THEFT F/AUTO","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9001143388","-77.0035506891",871,402,1273
10603,"THEFT/OTHER","38.9051589226","-77.0058913326",871,402,1273
10603,"THEFT F/AUTO","38.9037265037","-77.007482188",871,402,1273
10603,"BURGLARY","38.9042040374","-77.0058912537",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.9051589226","-77.0058913326",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.9037265037","-77.007482188",871,402,1273
10603,"THEFT F/AUTO","38.9046813889","-77.0074822882",871,402,1273
10603,"THEFT/OTHER","38.9031138229","-77.0090730838",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"BURGLARY","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT/OTHER","38.8971953825","-77.0083921944",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.905636274","-77.0074823884",871,402,1273
10603,"MOTOR VEHICLE THEFT","38.8971953825","-77.0083921944",871,402,1273
10603,"THEFT F/AUTO","38.9013571938","-77.0090728604",871,402,1273
10603,"THEFT/OTHER","38.9031138229","-77.0090730838",871,402,1273
10603,"THEFT/OTHER","38.905636274","-77.0074823884",871,402,1273
10603,"THEFT/OTHER","38.9031230351","-77.0058911645",871,402,1273
10603,"THEFT F/AUTO","38.905636274","-77.0074823884",871,402,1273
10700,"THEFT F/AUTO","38.904693929","-77.0365467771",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.9013324815","-77.0405799981",747,622,1369
10700,"THEFT F/AUTO","38.9078982421","-77.0442385758",747,622,1369
10700,"THEFT F/AUTO","38.9072331184","-77.0400991219",747,622,1369
10700,"ROBBERY","38.9084762739","-77.0400882912",747,622,1369
10700,"THEFT/OTHER","38.9060614764","-77.0416894892",747,622,1369
10700,"THEFT F/AUTO","38.9072331184","-77.0400991219",747,622,1369
10700,"THEFT/OTHER","38.9025243497","-77.0457731586",747,622,1369
10700,"ROBBERY","38.9037349916","-77.0477753348",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9099274291","-77.0436069637",747,622,1369
10700,"THEFT F/AUTO","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.9071712284","-77.0365365171",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9031331156","-77.0434631976",747,622,1369
10700,"ROBBERY","38.9013324815","-77.0405799981",747,622,1369
10700,"ASSAULT W/DANGEROUS WEAPON","38.9025250378","-77.0375258276",747,622,1369
10700,"THEFT/OTHER","38.9068451532","-77.0418282989",747,622,1369
10700,"ROBBERY","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"BURGLARY","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT/OTHER","38.9046915604","-77.0434641472",747,622,1369
10700,"BURGLARY","38.9013311724","-77.0441883895",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"ASSAULT W/DANGEROUS WEAPON","38.9069908284","-77.0372743014",747,622,1369
10700,"BURGLARY","38.9007735656","-77.0417094554",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9045455632","-77.048213977",747,622,1369
10700,"THEFT/OTHER","38.9060615912","-77.0413666724",747,622,1369
10700,"THEFT/OTHER","38.9099274291","-77.0436069637",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT/OTHER","38.9037387332","-77.0375262355",747,622,1369
10700,"BURGLARY","38.9013311724","-77.0441883895",747,622,1369
10700,"THEFT F/AUTO","38.9067354161","-77.0461747741",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT F/AUTO","38.9031258426","-77.0385173812",747,622,1369
10700,"BURGLARY","38.9081334001","-77.0416791707",747,622,1369
10700,"THEFT F/AUTO","38.9031325706","-77.0449042848",747,622,1369
10700,"THEFT F/AUTO","38.9056545686","-77.0457820847",747,622,1369
10700,"THEFT/OTHER","38.9037349916","-77.0477753348",747,622,1369
10700,"BURGLARY","38.9025232111","-77.0389777387",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9047469991","-77.0395558631",747,622,1369
10700,"THEFT/OTHER","38.9007653421","-77.0394499004",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"BURGLARY","38.9025250378","-77.0375258276",747,622,1369
10700,"BURGLARY","38.9007735656","-77.0417094554",747,622,1369
10700,"THEFT F/AUTO","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT F/AUTO","38.9078982421","-77.0442385758",747,622,1369
10700,"ROBBERY","38.9099253533","-77.043617224",747,622,1369
10700,"THEFT/OTHER","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9001890541","-77.0387117753",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9099253533","-77.043617224",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9072411823","-77.0427624096",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT F/AUTO","38.9060615912","-77.0413666724",747,622,1369
10700,"THEFT/OTHER","38.9042428782","-77.0385179844",747,622,1369
10700,"THEFT/OTHER","38.9046915604","-77.0434641472",747,622,1369
10700,"BURGLARY","38.9007567211","-77.0382855357",747,622,1369
10700,"ASSAULT W/DANGEROUS WEAPON","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.9031258426","-77.0385173812",747,622,1369
10700,"THEFT F/AUTO","38.9025249221","-77.040567188",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.907240659","-77.0441689918",747,622,1369
10700,"THEFT/OTHER","38.9031264759","-77.036545974",747,622,1369
10700,"BURGLARY","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT F/AUTO","38.9078982421","-77.0442385758",747,622,1369
10700,"THEFT/OTHER","38.9056461773","-77.0441795335",747,622,1369
10700,"THEFT/OTHER","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT F/AUTO","38.9060981653","-77.0398102544",747,622,1369
10700,"THEFT F/AUTO","38.9031264759","-77.036545974",747,622,1369
10700,"THEFT/OTHER","38.9099253533","-77.043617224",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"HOMICIDE","38.9045455632","-77.048213977",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.9025249221","-77.040567188",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT/OTHER","38.9045455632","-77.048213977",747,622,1369
10700,"THEFT F/AUTO","38.9060986019","-77.0385074573",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9099274291","-77.0436069637",747,622,1369
10700,"THEFT/OTHER","38.9099274291","-77.0436069637",747,622,1369
10700,"THEFT F/AUTO","38.8999444259","-77.0427349791",747,622,1369
10700,"THEFT/OTHER","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT F/AUTO","38.9007653421","-77.0394499004",747,622,1369
10700,"BURGLARY","38.9056545686","-77.0457820847",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9045455632","-77.048213977",747,622,1369
10700,"BURGLARY","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT F/AUTO","38.906702301","-77.0380812",747,622,1369
10700,"THEFT/OTHER","38.9099253533","-77.043617224",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9099253533","-77.043617224",747,622,1369
10700,"BURGLARY","38.9013311724","-77.0441883895",747,622,1369
10700,"THEFT F/AUTO","38.9072331184","-77.0400991219",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT F/AUTO","38.9078982421","-77.0442385758",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9013334991","-77.0375364986",747,622,1369
10700,"THEFT F/AUTO","38.9072331184","-77.0400991219",747,622,1369
10700,"THEFT/OTHER","38.9056461773","-77.0441795335",747,622,1369
10700,"THEFT/OTHER","38.8991974969","-77.0405903117",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT F/AUTO","38.9078982421","-77.0442385758",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"BURGLARY","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9056485034","-77.0375272403",747,622,1369
10700,"THEFT/OTHER","38.9037376195","-77.0408465288",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9037349916","-77.0477753348",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.9019277277","-77.0385282628",747,622,1369
10700,"THEFT F/AUTO","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT F/AUTO","38.9060614764","-77.0416894892",747,622,1369
10700,"THEFT F/AUTO","38.9037387332","-77.0375262355",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT F/AUTO","38.9072402309","-77.0452873398",747,622,1369
10700,"THEFT/OTHER","38.9072331184","-77.0400991219",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9045455632","-77.048213977",747,622,1369
10700,"MOTOR VEHICLE THEFT","38.9037364071","-77.0441783507",747,622,1369
10700,"BURGLARY","38.9031264759","-77.036545974",747,622,1369
10700,"THEFT/OTHER","38.9031337585","-77.0416993068",747,622,1369
10700,"THEFT F/AUTO","38.9068451532","-77.0418282989",747,622,1369
10700,"THEFT/OTHER","38.9004483535","-77.0441878426",747,622,1369
10700,"THEFT/OTHER","38.9060981653","-77.0398102544",747,622,1369
10700,"THEFT F/AUTO","38.9076457577","-77.0448955967",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.9071750139","-77.0365299473",747,622,1369
10700,"THEFT F/AUTO","38.9081334001","-77.0416791707",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9056467723","-77.042576988",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9099274291","-77.0436069637",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT F/AUTO","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9045455632","-77.048213977",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT/OTHER","38.9031434735","-77.0396702609",747,622,1369
10700,"THEFT/OTHER","38.9019274199","-77.039450543",747,622,1369
10700,"THEFT F/AUTO","38.9042428782","-77.0385179844",747,622,1369
10700,"THEFT/OTHER","38.9046915604","-77.0434641472",747,622,1369
10700,"THEFT/OTHER","38.9037370021","-77.0425758481",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.8991974969","-77.0405903117",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT/OTHER","38.9099253533","-77.043617224",747,622,1369
10700,"THEFT/OTHER","38.902525594","-77.0441787536",747,622,1369
10700,"THEFT/OTHER","38.9051969682","-77.0408588935",747,622,1369
10700,"THEFT F/AUTO","38.906702301","-77.0380812",747,622,1369
10700,"THEFT/OTHER","38.904233267","-77.0403049553",747,622,1369
10700,"BURGLARY","38.904693929","-77.0365467771",747,622,1369
