tract,offense,lat,long
009905,THEFT/OTHER,38.8883358291,-76.927268988
009905,MOTOR VEHICLE THEFT,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.8833100774,-76.9287724259
009905,MOTOR VEHICLE THEFT,38.8818397497,-76.925627497
009905,MOTOR VEHICLE THEFT,38.8814719008,-76.9280135974
009905,THEFT/OTHER,38.8834985163,-76.9275735826
009905,MOTOR VEHICLE THEFT,38.8841740519,-76.9274230636
009905,ROBBERY,38.8836869429,-76.926374733
009905,THEFT/OTHER,38.887551733,-76.9266819518
009905,THEFT/OTHER,38.8841740519,-76.9274230636
009905,THEFT/OTHER,38.8837938962,-76.9245766325
009905,ASSAULT W/DANGEROUS WEAPON,38.8847739211,-76.921705688
009905,THEFT/OTHER,38.8841740519,-76.9274230636
009905,MOTOR VEHICLE THEFT,38.8848495944,-76.9272840674
009905,THEFT F/AUTO,38.8834985163,-76.9275735826
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,ROBBERY,38.8841740519,-76.9274230636
009905,THEFT F/AUTO,38.8859019537,-76.924724241
009905,THEFT/OTHER,38.8843624769,-76.9262242022
009905,ASSAULT W/DANGEROUS WEAPON,38.8814719008,-76.9280135974
009905,THEFT F/AUTO,38.8834985163,-76.9275735826
009905,THEFT F/AUTO,38.8818397497,-76.925627497
009905,THEFT F/AUTO,38.8821474443,-76.9278746121
009905,THEFT F/AUTO,38.881640654,-76.9242101011
009905,THEFT/OTHER,38.8845508896,-76.9250253346
009905,ASSAULT W/DANGEROUS WEAPON,38.8868761987,-76.926832485
009905,THEFT/OTHER,38.8858622236,-76.9191918448
009905,MOTOR VEHICLE THEFT,38.8863890846,-76.9257841188
009905,THEFT/OTHER,38.8841740519,-76.9274230636
009905,THEFT F/AUTO,38.8866136749,-76.9248156983
009905,MOTOR VEHICLE THEFT,38.8854762414,-76.9212093058
009905,HOMICIDE,38.8855251294,-76.9271335428
009905,THEFT/OTHER,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.8862006642,-76.9269830153
009905,MOTOR VEHICLE THEFT,38.8848495944,-76.9272840674
009905,ASSAULT W/DANGEROUS WEAPON,38.8818397497,-76.925627497
009905,THEFT/OTHER,38.8816513235,-76.9268147923
009905,THEFT F/AUTO,38.8845508896,-76.9250253346
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,THEFT/OTHER,38.8854762414,-76.9212093058
009905,MOTOR VEHICLE THEFT,38.883190816,-76.9253264262
009905,MOTOR VEHICLE THEFT,38.8868761987,-76.926832485
009905,ASSAULT W/DANGEROUS WEAPON,38.8818397497,-76.925627497
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,ASSAULT W/DANGEROUS WEAPON,38.8868761987,-76.926832485
009905,THEFT/OTHER,38.8818397497,-76.925627497
009905,THEFT/OTHER,38.8862006642,-76.9269830153
009905,ROBBERY,38.8818397497,-76.925627497
009905,ROBBERY,38.8837938962,-76.9245766325
009905,MOTOR VEHICLE THEFT,38.8859019537,-76.924724241
009905,THEFT F/AUTO,38.8847739211,-76.921705688
009905,THEFT F/AUTO,38.8866136749,-76.9248156983
009905,THEFT/OTHER,38.8854762414,-76.9212093058
009905,THEFT/OTHER,38.8835585262,-76.9228134736
009905,THEFT/OTHER,38.8855251294,-76.9271335428
009905,THEFT/OTHER,38.8808053583,-76.9281410459
009905,ROBBERY,38.8856037549,-76.9233068735
009905,THEFT F/AUTO,38.8848495944,-76.9272840674
009905,ROBBERY,38.8841740519,-76.9274230636
009905,THEFT/OTHER,38.8841740519,-76.9274230636
009905,MOTOR VEHICLE THEFT,38.883190816,-76.9253264262
009905,THEFT F/AUTO,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.8818397497,-76.925627497
009905,THEFT/OTHER,38.8858622236,-76.9191918448
009905,MOTOR VEHICLE THEFT,38.8841740519,-76.9274230636
009905,THEFT/OTHER,38.8883358291,-76.927268988
009905,MOTOR VEHICLE THEFT,38.8861443861,-76.9235022336
009905,MOTOR VEHICLE THEFT,38.8818397497,-76.925627497
009905,MOTOR VEHICLE THEFT,38.8812999387,-76.9267229513
009905,THEFT/OTHER,38.8841978157,-76.9223517562
009905,THEFT F/AUTO,38.882335874,-76.926675786
009905,MOTOR VEHICLE THEFT,38.8868761987,-76.926832485
009905,ROBBERY,38.8841740519,-76.9274230636
009905,THEFT F/AUTO,38.882813972,-76.9277241079
009905,BURGLARY,38.8843624769,-76.9262242022
009905,THEFT F/AUTO,38.883190816,-76.9253264262
009905,THEFT F/AUTO,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.883190816,-76.9253264262
009905,MOTOR VEHICLE THEFT,38.8868761987,-76.926832485
009905,THEFT/OTHER,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.8845508896,-76.9250253346
009905,BURGLARY,38.8843624769,-76.9262242022
009905,THEFT F/AUTO,38.883190816,-76.9253264262
009905,BURGLARY,38.8845508896,-76.9250253346
009905,MOTOR VEHICLE THEFT,38.887551733,-76.9266819518
009905,THEFT/OTHER,38.8841978157,-76.9223517562
009905,MOTOR VEHICLE THEFT,38.8841978157,-76.9223517562
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,SEX ABUSE,38.8854762414,-76.9212093058
009905,BURGLARY,38.8831216262,-76.9299712628
009905,MOTOR VEHICLE THEFT,38.8833100774,-76.9287724259
009905,THEFT F/AUTO,38.8847739211,-76.921705688
009905,MOTOR VEHICLE THEFT,38.883190816,-76.9253264262
009905,ROBBERY,38.8821474443,-76.9278746121
009905,THEFT/OTHER,38.883190816,-76.9253264262
009905,ROBBERY,38.8841740519,-76.9274230636
009905,MOTOR VEHICLE THEFT,38.8862006642,-76.9269830153
009905,ROBBERY,38.887551733,-76.9266819518
009905,THEFT F/AUTO,38.8834985163,-76.9275735826
009905,THEFT/OTHER,38.887551733,-76.9266819518
009905,THEFT F/AUTO,38.8843624769,-76.9262242022
009905,THEFT/OTHER,38.8854762414,-76.9212093058
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,ROBBERY,38.8845508896,-76.9250253346
009905,ROBBERY,38.8845508896,-76.9250253346
009905,THEFT F/AUTO,38.8814719008,-76.9280135974
009905,THEFT F/AUTO,38.8816513235,-76.9268147923
009905,MOTOR VEHICLE THEFT,38.8834985163,-76.9275735826
009905,ASSAULT W/DANGEROUS WEAPON,38.8866136749,-76.9248156983
009906,THEFT/OTHER,38.8875675294,-76.9384386465
009906,THEFT F/AUTO,38.887061961,-76.936387436
009906,THEFT F/AUTO,38.8885202666,-76.9344842896
009906,ROBBERY,38.8857997045,-76.9344291582
009906,THEFT/OTHER,38.887061961,-76.936387436
009906,BURGLARY,38.8869170591,-76.9349929093
009906,BURGLARY,38.8890893192,-76.9372616373
009906,THEFT F/AUTO,38.8884400031,-76.9359482069
009906,THEFT/OTHER,38.887061961,-76.936387436
009906,THEFT/OTHER,38.8897639803,-76.9354859566
009906,MOTOR VEHICLE THEFT,38.8890893192,-76.9372616373
009906,THEFT F/AUTO,38.8881339012,-76.9362827438
009906,ROBBERY,38.8884142559,-76.9383226527
009906,ROBBERY,38.887061961,-76.936387436
009906,THEFT F/AUTO,38.8880457949,-76.940017332
009906,THEFT F/AUTO,38.8875021452,-76.9341740177
009906,MOTOR VEHICLE THEFT,38.8874938063,-76.9353727476
009906,ASSAULT W/DANGEROUS WEAPON,38.88907214,-76.9388407733
009906,THEFT F/AUTO,38.887061961,-76.936387436
009906,MOTOR VEHICLE THEFT,38.8875021452,-76.9341740177
009906,ROBBERY,38.887061961,-76.936387436
009906,THEFT/OTHER,38.8857997045,-76.9344291582
009906,MOTOR VEHICLE THEFT,38.8879157892,-76.9328711706
009906,THEFT F/AUTO,38.8874938063,-76.9353727476
009906,THEFT F/AUTO,38.8873300855,-76.9325950941
009906,ASSAULT W/DANGEROUS WEAPON,38.887061961,-76.936387436
009906,THEFT/OTHER,38.8890893192,-76.9372616373
009906,MOTOR VEHICLE THEFT,38.8874938063,-76.9353727476
009906,MOTOR VEHICLE THEFT,38.8884400031,-76.9359482069
009906,THEFT F/AUTO,38.8866011513,-76.9338982242
009906,ROBBERY,38.8875675294,-76.9384386465
009906,ROBBERY,38.8857997045,-76.9344291582
009906,ROBBERY,38.8857997045,-76.9344291582
009906,THEFT F/AUTO,38.887061961,-76.936387436
009906,ROBBERY,38.887061961,-76.936387436
009906,THEFT F/AUTO,38.8869170591,-76.9349929093
009906,ROBBERY,38.8890893192,-76.9372616373
009906,ROBBERY,38.8890893192,-76.9372616373
009906,MOTOR VEHICLE THEFT,38.887061961,-76.936387436
009906,SEX ABUSE,38.8875021452,-76.9341740177
009906,THEFT F/AUTO,38.8881339012,-76.9362827438
009906,MOTOR VEHICLE THEFT,38.8866011513,-76.9338982242
009906,THEFT F/AUTO,38.8884142559,-76.9383226527
009906,THEFT F/AUTO,38.88907214,-76.9388407733
009906,THEFT F/AUTO,38.8885202666,-76.9344842896
009906,THEFT F/AUTO,38.8875675294,-76.9384386465
009906,THEFT F/AUTO,38.8875675294,-76.9384386465
009906,MOTOR VEHICLE THEFT,38.8875675294,-76.9384386465
009906,HOMICIDE,38.8890893192,-76.9372616373
009906,ROBBERY,38.8857997045,-76.9344291582
009906,ASSAULT W/DANGEROUS WEAPON,38.8890893192,-76.9372616373
009906,BURGLARY,38.887061961,-76.936387436
009906,THEFT/OTHER,38.8890893192,-76.9372616373
009906,MOTOR VEHICLE THEFT,38.887061961,-76.936387436
009906,MOTOR VEHICLE THEFT,38.8875021452,-76.9341740177
009906,ARSON,38.8857997045,-76.9344291582
009906,MOTOR VEHICLE THEFT,38.8857997045,-76.9344291582
009906,MOTOR VEHICLE THEFT,38.8880457949,-76.940017332
009906,MOTOR VEHICLE THEFT,38.8874938063,-76.9353727476
009906,MOTOR VEHICLE THEFT,38.8857997045,-76.9344291582
009906,MOTOR VEHICLE THEFT,38.8857997045,-76.9344291582
009906,THEFT F/AUTO,38.88907214,-76.9388407733
009906,ASSAULT W/DANGEROUS WEAPON,38.8890893192,-76.9372616373
009906,THEFT F/AUTO,38.8884142559,-76.9383226527
009906,THEFT F/AUTO,38.8880457949,-76.940017332
009906,MOTOR VEHICLE THEFT,38.8890893192,-76.9372616373
009906,THEFT F/AUTO,38.8881339012,-76.9362827438
009906,MOTOR VEHICLE THEFT,38.8874938063,-76.9353727476
009906,THEFT/OTHER,38.8857997045,-76.9344291582
009906,THEFT F/AUTO,38.8889612935,-76.9338038263
009906,THEFT/OTHER,38.8890893192,-76.9372616373
009906,BURGLARY,38.8857997045,-76.9344291582
009906,THEFT/OTHER,38.8879157892,-76.9328711706
009906,THEFT/OTHER,38.887061961,-76.936387436
009906,THEFT/OTHER,38.8890893192,-76.9372616373
009906,MOTOR VEHICLE THEFT,38.8866011513,-76.9338982242
009906,THEFT/OTHER,38.8875675294,-76.9384386465
009906,MOTOR VEHICLE THEFT,38.8875675294,-76.9384386465
009906,ROBBERY,38.887061961,-76.936387436
009906,MOTOR VEHICLE THEFT,38.8866011513,-76.9338982242
009906,THEFT F/AUTO,38.887061961,-76.936387436
009906,THEFT F/AUTO,38.8869170591,-76.9349929093
009906,THEFT/OTHER,38.8866011513,-76.9338982242
009907,ASSAULT W/DANGEROUS WEAPON,38.8819918002,-76.9393193788
009907,ASSAULT W/DANGEROUS WEAPON,38.881079928,-76.9355399088
009907,THEFT/OTHER,38.8804975194,-76.941498883
009907,THEFT/OTHER,38.8810560683,-76.9415560507
009907,MOTOR VEHICLE THEFT,38.8824592759,-76.9374979742
009907,BURGLARY,38.8824592759,-76.9374979742
009907,THEFT F/AUTO,38.8865495403,-76.9383588427
009907,ASSAULT W/DANGEROUS WEAPON,38.8826744249,-76.9355615191
009907,THEFT F/AUTO,38.8834125677,-76.9345811837
009907,ASSAULT W/DANGEROUS WEAPON,38.8809738286,-76.9392741441
009907,THEFT F/AUTO,38.8835482762,-76.9356298832
009907,THEFT F/AUTO,38.8826825514,-76.9339825323
009907,THEFT F/AUTO,38.8823798886,-76.9407366667
009907,ASSAULT W/DANGEROUS WEAPON,38.8831904084,-76.9402749743
009907,THEFT/OTHER,38.8808319006,-76.9436768524
009907,THEFT F/AUTO,38.8865495403,-76.9383588427
009907,THEFT F/AUTO,38.8810560683,-76.9415560507
009907,ASSAULT W/DANGEROUS WEAPON,38.8801893042,-76.9377650374
009907,THEFT/OTHER,38.8817585489,-76.9412097179
009907,BURGLARY,38.8808319006,-76.9436768524
009907,ASSAULT W/DANGEROUS WEAPON,38.881079928,-76.9355399088
009907,THEFT/OTHER,38.8799678947,-76.9453601784
009907,THEFT F/AUTO,38.8818402613,-76.9424889546
009907,THEFT F/AUTO,38.8841367332,-76.9411501302
009907,THEFT F/AUTO,38.8824592759,-76.9374979742
009907,BURGLARY,38.8810804834,-76.9365541205
009907,THEFT/OTHER,38.8826825514,-76.9339825323
009907,THEFT F/AUTO,38.8799678947,-76.9453601784
009907,THEFT/OTHER,38.8827035403,-76.9394686038
009907,MOTOR VEHICLE THEFT,38.881079928,-76.9355399088
009907,THEFT/OTHER,38.8824592759,-76.9374979742
009907,THEFT/OTHER,38.8826825514,-76.9339825323
009907,ROBBERY,38.8831712023,-76.937992946
009907,THEFT F/AUTO,38.8814158918,-76.940541539
009907,MOTOR VEHICLE THEFT,38.8831904084,-76.9402749743
009907,ROBBERY,38.8818402613,-76.9424889546
009907,ROBBERY,38.8803684114,-76.9358056271
009907,BURGLARY,38.8808319006,-76.9436768524
009907,THEFT F/AUTO,38.881079928,-76.9355399088
009907,ASSAULT W/DANGEROUS WEAPON,38.8862600266,-76.9360423718
009907,ASSAULT W/DANGEROUS WEAPON,38.8824592759,-76.9374979742
009907,ROBBERY,38.8826744249,-76.9355615191
009907,ASSAULT W/DANGEROUS WEAPON,38.884839967,-76.9354274783
009907,ASSAULT W/DANGEROUS WEAPON,38.8828214918,-76.9411166387
009907,THEFT/OTHER,38.8824592759,-76.9374979742
009907,THEFT F/AUTO,38.8826744249,-76.9355615191
009907,THEFT/OTHER,38.8865495403,-76.9383588427
009907,MOTOR VEHICLE THEFT,38.8824592759,-76.9374979742
009907,MOTOR VEHICLE THEFT,38.8826744249,-76.9355615191
009907,THEFT/OTHER,38.8818402613,-76.9424889546
009907,ASSAULT W/DANGEROUS WEAPON,38.8827035403,-76.9394686038
009907,THEFT/OTHER,38.8797688885,-76.9436315918
009907,THEFT F/AUTO,38.8831904084,-76.9402749743
009907,THEFT F/AUTO,38.8835482762,-76.9356298832
009907,ASSAULT W/DANGEROUS WEAPON,38.881079928,-76.9355399088
009907,ASSAULT W/DANGEROUS WEAPON,38.8808319006,-76.9436768524
009907,ROBBERY,38.8819217145,-76.9432610823
009907,MOTOR VEHICLE THEFT,38.8817585489,-76.9412097179
009907,THEFT/OTHER,38.8826825514,-76.9339825323
009907,MOTOR VEHICLE THEFT,38.8824592759,-76.9374979742
009907,ROBBERY,38.8831712023,-76.937992946
009907,ROBBERY,38.880345084,-76.9429281104
009907,ROBBERY,38.8810804834,-76.9365541205
009907,BURGLARY,38.8824592759,-76.9374979742
009907,ASSAULT W/DANGEROUS WEAPON,38.881079928,-76.9355399088
009907,ASSAULT W/DANGEROUS WEAPON,38.8824592759,-76.9374979742
009907,MOTOR VEHICLE THEFT,38.8818402613,-76.9424889546
009907,ROBBERY,38.8834125677,-76.9345811837
009907,HOMICIDE,38.881079928,-76.9355399088
009907,THEFT F/AUTO,38.8826744249,-76.9355615191
009907,ROBBERY,38.8803684114,-76.9358056271
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,BURGLARY,38.9025240311,-77.0355600852
010100,THEFT F/AUTO,38.9032376112,-77.0250288429
010100,THEFT/OTHER,38.9056991277,-77.032093941
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9004801719,-77.0288552614
010100,BURGLARY,38.9031270725,-77.0345860955
010100,THEFT/OTHER,38.9037316934,-77.0307934145
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT F/AUTO,38.9030482269,-77.0259856574
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.8996688305,-77.031149033
010100,THEFT/OTHER,38.9007671563,-77.0336511576
010100,BURGLARY,38.9025239882,-77.0288536671
010100,BURGLARY,38.9045060989,-77.0319581699
010100,THEFT F/AUTO,38.9031364198,-77.0334217013
010100,THEFT F/AUTO,38.9037321879,-77.0288565769
010100,THEFT/OTHER,38.9013269574,-77.0288556039
010100,BURGLARY,38.9045060989,-77.0319581699
010100,MOTOR VEHICLE THEFT,38.9019199497,-77.0345970387
010100,THEFT/OTHER,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9031264759,-77.036545974
010100,THEFT/OTHER,38.9013264599,-77.0308039046
010100,THEFT/OTHER,38.901352129,-77.0355766783
010100,BURGLARY,38.9046855207,-77.0345753222
010100,THEFT/OTHER,38.9046855207,-77.0345753222
010100,THEFT/OTHER,38.9004801719,-77.0288552614
010100,ASSAULT W/DANGEROUS WEAPON,38.8990918411,-77.0328088198
010100,THEFT F/AUTO,38.9031278211,-77.0319575524
010100,THEFT/OTHER,38.9054338511,-77.0323505741
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9001998692,-77.0328093294
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9013259138,-77.0328098474
010100,THEFT F/AUTO,38.8994879695,-77.0336505541
010100,ASSAULT W/DANGEROUS WEAPON,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,ASSAULT W/DANGEROUS WEAPON,38.9025239882,-77.0288536671
010100,THEFT F/AUTO,38.9017962795,-77.0250052802
010100,THEFT F/AUTO,38.9025169478,-77.0250055329
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,MOTOR VEHICLE THEFT,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9031270725,-77.0345860955
010100,THEFT F/AUTO,38.9056407215,-77.0334920493
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,ROBBERY,38.9046855207,-77.0345753222
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9025169478,-77.0250055329
010100,THEFT F/AUTO,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9067032638,-77.0350028835
010100,THEFT/OTHER,38.9013264599,-77.0308039046
010100,BURGLARY,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9025239882,-77.0288536671
010100,THEFT F/AUTO,38.9031270725,-77.0345860955
010100,BURGLARY,38.9031264759,-77.036545974
010100,BURGLARY,38.9025166148,-77.0265157794
010100,BURGLARY,38.9025227686,-77.0327934508
010100,BURGLARY,38.9031270725,-77.0345860955
010100,THEFT F/AUTO,38.9025166148,-77.0265157794
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9037321879,-77.0288565769
010100,ARSON,38.9001989748,-77.0358527807
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9019213155,-77.0296282541
010100,MOTOR VEHICLE THEFT,38.9004801719,-77.0288552614
010100,THEFT F/AUTO,38.9036877502,-77.0262971677
010100,THEFT F/AUTO,38.9056991277,-77.032093941
010100,THEFT/OTHER,38.9043713747,-77.0314764321
010100,THEFT/OTHER,38.9031364198,-77.0334217013
010100,THEFT F/AUTO,38.9025239882,-77.0288536671
010100,ROBBERY,38.9056991277,-77.032093941
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,BURGLARY,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9045060989,-77.0319581699
010100,BURGLARY,38.9019202292,-77.033640173
010100,MOTOR VEHICLE THEFT,38.9037316934,-77.0307934145
010100,THEFT F/AUTO,38.9025166148,-77.0265157794
010100,ASSAULT W/DANGEROUS WEAPON,38.8996688305,-77.031149033
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,MOTOR VEHICLE THEFT,38.9031364198,-77.0334217013
010100,THEFT/OTHER,38.9002003359,-77.0311031522
010100,THEFT/OTHER,38.9019297101,-77.0319570157
010100,THEFT/OTHER,38.9056407215,-77.0334920493
010100,THEFT/OTHER,38.9031364198,-77.0334217013
010100,THEFT F/AUTO,38.9037308516,-77.0338370165
010100,THEFT/OTHER,38.9054338511,-77.0323505741
010100,THEFT F/AUTO,38.9017962795,-77.0250052802
010100,ASSAULT W/DANGEROUS WEAPON,38.9001989748,-77.0358527807
010100,THEFT F/AUTO,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9019202292,-77.033640173
010100,THEFT/OTHER,38.9045699645,-77.0288569158
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT F/AUTO,38.9017962795,-77.0250052802
010100,THEFT F/AUTO,38.9036877502,-77.0262971677
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9025209714,-77.0307907014
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,BURGLARY,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9045699645,-77.0288569158
010100,THEFT F/AUTO,38.9002084233,-77.0343887005
010100,THEFT F/AUTO,38.9025166148,-77.0265157794
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.8994879695,-77.0336505541
010100,BURGLARY,38.9007662834,-77.0365562932
010100,ROBBERY,38.9031278211,-77.0319575524
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9067032638,-77.0350028835
010100,THEFT/OTHER,38.9025140153,-77.0341050556
010100,BURGLARY,38.9036877502,-77.0262971677
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9031278211,-77.0319575524
010100,THEFT/OTHER,38.9031264759,-77.036545974
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9045699645,-77.0288569158
010100,THEFT F/AUTO,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9031278211,-77.0319575524
010100,THEFT/OTHER,38.9046855207,-77.0345753222
010100,THEFT F/AUTO,38.904523934,-77.0326153266
010100,ROBBERY,38.9019213155,-77.0296282541
010100,BURGLARY,38.9045060989,-77.0319581699
010100,THEFT F/AUTO,38.9056407215,-77.0334920493
010100,THEFT/OTHER,38.9025166148,-77.0265157794
010100,THEFT/OTHER,38.9037321879,-77.0288565769
010100,BURGLARY,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9046855207,-77.0345753222
010100,THEFT F/AUTO,38.9007671563,-77.0336511576
010100,THEFT F/AUTO,38.9019852385,-77.0259967987
010100,THEFT F/AUTO,38.9056407215,-77.0334920493
010100,THEFT F/AUTO,38.901352129,-77.0355766783
010100,ROBBERY,38.9013264599,-77.0308039046
010100,MOTOR VEHICLE THEFT,38.9031278211,-77.0319575524
010100,THEFT F/AUTO,38.9056991277,-77.032093941
010100,THEFT F/AUTO,38.9036877502,-77.0262971677
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9013259138,-77.0328098474
010100,THEFT/OTHER,38.9031264759,-77.036545974
010100,THEFT/OTHER,38.9031270725,-77.0345860955
010100,THEFT F/AUTO,38.9001989748,-77.0358527807
010100,THEFT/OTHER,38.9019297101,-77.0319570157
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9025166148,-77.0265157794
010100,THEFT/OTHER,38.9054338511,-77.0323505741
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9013269574,-77.0288556039
010100,ROBBERY,38.9025227686,-77.0327934508
010100,MOTOR VEHICLE THEFT,38.9031364198,-77.0334217013
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9025209714,-77.0307907014
010100,ASSAULT W/DANGEROUS WEAPON,38.9025209714,-77.0307907014
010100,MOTOR VEHICLE THEFT,38.9037316934,-77.0307934145
010100,BURGLARY,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9045699645,-77.0288569158
010100,THEFT F/AUTO,38.900767629,-77.0319680234
010100,THEFT F/AUTO,38.9019852385,-77.0259967987
010100,BURGLARY,38.9013269574,-77.0288556039
010100,ASSAULT W/DANGEROUS WEAPON,38.9007578068,-77.0348155131
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9056407215,-77.0334920493
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9031264759,-77.036545974
010100,BURGLARY,38.9019283649,-77.0365453602
010100,ASSAULT W/DANGEROUS WEAPON,38.9013636001,-77.0262732541
010100,BURGLARY,38.9013259138,-77.0328098474
010100,THEFT/OTHER,38.9007671563,-77.0336511576
010100,THEFT/OTHER,38.9031264759,-77.036545974
010100,BURGLARY,38.9017962795,-77.0250052802
010100,THEFT F/AUTO,38.904281504,-77.0296292345
010100,THEFT/OTHER,38.9019283649,-77.0365453602
010100,THEFT F/AUTO,38.9037321879,-77.0288565769
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,BURGLARY,38.8990918411,-77.0328088198
010100,THEFT/OTHER,38.9045060989,-77.0319581699
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT F/AUTO,38.9056407215,-77.0334920493
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9013269574,-77.0288556039
010100,THEFT/OTHER,38.9025227686,-77.0327934508
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT F/AUTO,38.9037316934,-77.0307934145
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,BURGLARY,38.9007671563,-77.0336511576
010100,ASSAULT W/DANGEROUS WEAPON,38.9046855207,-77.0345753222
010100,THEFT F/AUTO,38.9019297101,-77.0319570157
010100,THEFT F/AUTO,38.9037321879,-77.0288565769
010100,THEFT F/AUTO,38.9037312248,-77.0325227338
010100,THEFT/OTHER,38.9009218959,-77.0275527374
010100,THEFT/OTHER,38.904523934,-77.0326153266
010100,THEFT F/AUTO,38.904523934,-77.0326153266
010100,THEFT F/AUTO,38.9019202292,-77.033640173
010100,THEFT F/AUTO,38.904523934,-77.0326153266
010100,BURGLARY,38.904523934,-77.0326153266
010100,THEFT/OTHER,38.9009218959,-77.0275527374
