"tract","offense","lat","long","female_pop","male_pop","total_pop","female_pop-2","male_pop-2","total_pop-2","female_pop-3","male_pop-3","total_pop-3"
9400,"THEFT/OTHER","38.9321175105","-76.9714548701",136,184,320,2071,1728,3799,1409,791,2200
9400,"ASSAULT W/DANGEROUS WEAPON","38.9321189051","-76.9778904991",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9374400497","-76.9663199991",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9326133238","-76.9729540223",136,184,320,2071,1728,3799,1409,791,2200
9400,"ASSAULT W/DANGEROUS WEAPON","38.9458386327","-76.9784053463",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9321273742","-76.9752032172",136,184,320,2071,1728,3799,1409,791,2200
9400,"ROBBERY","38.9401994284","-76.9783147769",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9306314885","-76.9729201746",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT/OTHER","38.9320450653","-76.9699440271",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9285785049","-76.9771880953",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9285785049","-76.9771880953",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9311360043","-76.9731391143",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9356219124","-76.9721685722",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9290290073","-76.9776377337",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9331098251","-76.9779247925",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9377829696","-76.9684882861",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.936972656","-76.9701380307",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9410644082","-76.9793295791",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.936972656","-76.9701380307",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9458386327","-76.9784053463",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9301452681","-76.9739237361",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9389734617","-76.9741858005",136,184,320,2071,1728,3799,1409,791,2200
9400,"MOTOR VEHICLE THEFT","38.9458386327","-76.9784053463",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9452530278","-76.9780479229",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT/OTHER","38.9345299173","-76.9647873815",136,184,320,2071,1728,3799,1409,791,2200
9400,"THEFT F/AUTO","38.9403160235","-76.9757078964",136,184,320,2071,1728,3799,1409,791,2200
9400,"BURGLARY","38.9345299173","-76.9647873815",136,184,320,2071,1728,3799,1409,791,2200
9503,"MOTOR VEHICLE THEFT","38.9469197356","-76.9790048794",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9372370251","-76.9873354332",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9410655282","-76.987138661",78,41,119,1187,912,2099,763,471,1234
9503,"BURGLARY","38.9427045805","-76.9835048092",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9407137584","-76.9835744785",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9425871411","-76.9813016362",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9494517336","-76.9831571622",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9469197356","-76.9790048794",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9347865591","-76.985536593",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9442268589","-76.9826623768",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9502628829","-76.9862487048",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9407133366","-76.9808061323",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9386424213","-76.9883156111",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9407143122","-76.9881537847",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9502631338","-76.9885790417",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.950947767","-76.9886250777",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94663168","-76.9802046806",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9389756046","-76.987139038",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9407137584","-76.9835744785",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9370019083","-76.9807379264",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9349572427","-76.9821110063",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.950037432","-76.9843106524",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9479743763","-76.9831575113",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9383089959","-76.9871852958",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94663168","-76.9802046806",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9487938656","-76.981415369",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9349572427","-76.9821110063",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9447397748","-76.9792477654",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9372458849","-76.9860320653",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9372269819","-76.9799420049",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9458386327","-76.9784053463",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94354282","-76.9872535664",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9382991799","-76.9812104857",78,41,119,1187,912,2099,763,471,1234
9503,"ASSAULT W/DANGEROUS WEAPON","38.9435429297","-76.9883032727",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9372269819","-76.9799420049",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9382990512","-76.9804261475",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9428581021","-76.9864693004",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9372370251","-76.9873354332",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9407141267","-76.9864466378",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9447397748","-76.9792477654",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9361650551","-76.9874971002",78,41,119,1187,912,2099,763,471,1234
9503,"ROBBERY","38.9423267013","-76.9872537838",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9483534617","-76.9894560846",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.944226544","-76.9806552269",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9349572427","-76.9821110063",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9347865591","-76.985536593",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9434069967","-76.9819473931",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94354282","-76.9872535664",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9502631338","-76.9885790417",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9469197356","-76.9790048794",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9512901665","-76.9895364056",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94663168","-76.9802046806",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9435429297","-76.9883032727",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.936993023","-76.9814991843",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9469197356","-76.9790048794",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9494523501","-76.9881869411",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9498398345","-76.9895366185",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.944226544","-76.9806552269",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9479922121","-76.9819462319",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.936993023","-76.9814991843",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9422094825","-76.9862733282",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9435429297","-76.9883032727",78,41,119,1187,912,2099,763,471,1234
9503,"MOTOR VEHICLE THEFT","38.9425513331","-76.9827666",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9435429297","-76.9883032727",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9452444164","-76.9802742789",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9469197356","-76.9790048794",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.9479922121","-76.9819462319",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT/OTHER","38.9435605187","-76.984611994",78,41,119,1187,912,2099,763,471,1234
9503,"THEFT F/AUTO","38.94663168","-76.9802046806",78,41,119,1187,912,2099,763,471,1234
9504,"THEFT/OTHER","38.9399217755","-76.9902416877",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9428584374","-76.9897683456",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9404534404","-76.9926408396",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.942326905","-76.9892839504",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9457591454","-76.9902408886",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9377686247","-76.9883964944",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9359402752","-76.9924913634",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9344628803","-76.9919840333",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.942326905","-76.9892839504",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"ASSAULT W/DANGEROUS WEAPON","38.9423268122","-76.9883150072",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9393274161","-76.9928370432",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9383092072","-76.9892845542",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9450028197","-76.9970469196",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9400752018","-76.9946594464",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9361653327","-76.9904382805",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9413184089","-76.9962857705",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9400752018","-76.9946594464",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.939408598","-76.9948786531",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9352736713","-76.9926529081",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9417953695","-76.9887880274",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9399760579","-76.9936098001",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9392011121","-76.9902417863",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9359402752","-76.9924913634",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9427325945","-76.993609553",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9412549176","-76.9892725766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"SEX ABUSE","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9372373851","-76.9912686001",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9393274161","-76.9928370432",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.945245602","-76.9894219377",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9372465755","-76.9941982897",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9462638523","-76.9938053429",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.940003174","-76.9955822247",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9378409435","-76.9913031291",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9462639483","-76.9960086567",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9384085975","-76.9932985117",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9413184089","-76.9962857705",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.940003174","-76.9955822247",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9427325945","-76.993609553",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9458406161","-76.9983850152",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9387600088","-76.995063251",124,37,161,1430,1069,2499,945,590,1535
9504,"ASSAULT W/DANGEROUS WEAPON","38.9407147719","-76.9942672161",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9349674434","-76.9935756474",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.940003174","-76.9955822247",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9379582222","-76.9940252168",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9361653327","-76.9904382805",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9428584374","-76.9897683456",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9435164409","-76.9966086425",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9435164409","-76.9966086425",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9383092072","-76.9892845542",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9407147719","-76.9942672161",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9359402752","-76.9924913634",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9349674434","-76.9935756474",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9372465755","-76.9941982897",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9413184089","-76.9962857705",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9357871738","-76.9931372824",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.940714711","-76.993136808",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9399760579","-76.9936098001",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9357871738","-76.9931372824",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9412550965","-76.991441131",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9448226756","-76.9980851168",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935399484","-76.9888236349",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428585718","-76.9914409385",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9359402752","-76.9924913634",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9428584374","-76.9897683456",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9349674434","-76.9935756474",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"ROBBERY","38.9386879033","-76.9942097069",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9361653327","-76.9904382805",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9462639483","-76.9960086567",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9361653327","-76.9904382805",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9425795298","-76.9952014075",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9344628803","-76.9919840333",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.935345639","-76.9912226962",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9448226756","-76.9980851168",124,37,161,1430,1069,2499,945,590,1535
9504,"MOTOR VEHICLE THEFT","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9361653327","-76.9904382805",124,37,161,1430,1069,2499,945,590,1535
9504,"BURGLARY","38.9365979385","-76.9934486253",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9377778169","-76.9904265299",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT F/AUTO","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.940003174","-76.9955822247",124,37,161,1430,1069,2499,945,590,1535
9504,"THEFT/OTHER","38.9367058593","-76.990795766",124,37,161,1430,1069,2499,945,590,1535
9504,"ASSAULT W/DANGEROUS WEAPON","38.9433903473","-76.9974968596",124,37,161,1430,1069,2499,945,590,1535
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9653795214","-77.0027116106",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.958758449","-77.0029767257",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9641003808","-77.0004269268",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9668746906","-77.0073503497",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9561367321","-77.0090567586",115,143,258,1759,1176,2935,745,543,1288
9505,"MOTOR VEHICLE THEFT","38.9668746906","-77.0073503497",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9560649702","-77.0032996565",115,143,258,1759,1176,2935,745,543,1288
9505,"ROBBERY","38.959848476","-77.0015345371",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9596410196","-77.0080418741",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9626860824","-77.0009461433",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9663974317","-77.0035193746",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9668746906","-77.0073503497",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9652984614","-77.0020077434",115,143,258,1759,1176,2935,745,543,1288
9505,"MOTOR VEHICLE THEFT","38.9616857293","-77.01015359",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9588755359","-77.0036920689",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9639830984","-77.0064154295",115,143,258,1759,1176,2935,745,543,1288
9505,"MOTOR VEHICLE THEFT","38.9664153617","-77.0057117734",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9596410196","-77.0080418741",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9573891937","-77.002965131",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9597673588","-77.0035190472",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9588755359","-77.0036920689",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"MOTOR VEHICLE THEFT","38.9652984614","-77.0020077434",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9634337703","-76.9995730772",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9631904674","-77.0043499821",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"MOTOR VEHICLE THEFT","38.9612627748","-76.9986846564",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT/OTHER","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
9505,"THEFT F/AUTO","38.9577945906","-77.001707556",115,143,258,1759,1176,2935,745,543,1288
